c5_13um_2_f5_r2_c4.jpg,32,14,0,0,0
c5_13um_1_004_f5_r2_c0.jpg,24,12,1,0,0
c5_13um_2_005_f5_r3_c2.jpg,5,3,0,2,0
c5_13um_1_005_f5_r0_c1.jpg,39,12,0,0,0
c5_13um_2_004_f5_r1_c3.jpg,9,9,0,0,0
c5_13um_1_f5_r4_c2.jpg,0,0,0,0,0
c5_13um_2_005_f5_r2_c3.jpg,18,8,0,0,0
c5_13um_1_004_f5_r2_c4.jpg,39,13,0,0,2
c5_13um_1_003_f5_r4_c3.jpg,36,9,0,1,1
c5_ctrl_1_002_f5_r4_c4.jpg,9,2,0,2,2
c5_13um_1_004_f5_r3_c2.jpg,17,4,0,0,0
c5_ctrl_1_002_f5_r3_c1.jpg,31,4,0,0,0
c5_13um_1_005_f5_r3_c2.jpg,44,9,1,0,0
c5_ctrl_1_002_f5_r3_c2.jpg,50,9,0,1,1
c5_13um_1_002_f5_r4_c0.jpg,2,1,1,1,0
c5_13um_1_005_f5_r3_c1.jpg,28,8,0,0,0
c5_13um_2_004_f5_r0_c3.jpg,14,5,0,1,0
c5_13um_1_f5_r3_c4.jpg,24,4,0,2,1
c5_13um_2_004_f5_r3_c0.jpg,12,9,0,0,0
c5_13um_2_005_f5_r1_c0.jpg,21,7,0,5,1
c5_ctrl_1_002_f5_r1_c4.jpg,32,7,0,0,0
c5_13um_2_005_f5_r4_c3.jpg,15,5,0,1,0
c5_13um_1_003_f5_r3_c0.jpg,18,7,0,0,0
c5_ctrl_1_002_f5_r3_c0.jpg,31,6,1,0,0
c5_ctrl_1_002_f5_r2_c1.jpg,30,6,0,1,0
c5_13um_1_f5_r3_c0.jpg,11,2,1,0,0
c5_13um_1_004_f5_r1_c4.jpg,30,10,0,0,0
c5_13um_2_f5_r4_c4.jpg,8,5,0,0,1
c5_13um_1_003_f5_r0_c4.jpg,23,11,1,0,0
c5_13um_1_003_f5_r1_c2.jpg,74,9,0,0,0
c5_13um_2_005_f5_r3_c1.jpg,14,7,0,0,0
c5_13um_2_003_f5_r0_c4.jpg,24,11,1,0,0
c5_13um_2_002_f5_r2_c2.jpg,36,12,1,0,0
c5_13um_1_002_f5_r1_c0.jpg,30,4,0,0,0
c5_13um_1_004_f5_r1_c1.jpg,30,9,0,1,0
c5_13um_2_005_f5_r4_c0.jpg,9,3,0,1,0
c5_13um_1_002_f5_r0_c3.jpg,10,2,3,0,0
c5_13um_1_002_f5_r1_c3.jpg,37,7,0,0,0
c5_ctrl_1_002_f5_r2_c2.jpg,5,3,0,1,0
c5_ctrl_1_003_f5_r0_c2.jpg,14,1,0,0,0
c5_13um_2_002_f5_r4_c2.jpg,35,10,0,0,2
c5_13um_1_f5_r3_c2.jpg,5,1,0,0,0
c5_13um_2_004_f5_r2_c3.jpg,20,13,0,0,0
c5_13um_2_004_f5_r4_c0.jpg,16,12,1,0,2
c5_13um_1_f5_r4_c4.jpg,26,3,0,0,0
c5_13um_2_004_f5_r3_c2.jpg,29,14,0,0,0
c5_13um_1_f5_r0_c4.jpg,38,7,0,0,0
c5_13um_2_003_f5_r2_c2.jpg,19,10,1,0,2
c5_13um_1_005_f5_r3_c0.jpg,24,5,1,0,0
c5_13um_1_f5_r4_c0.jpg,4,1,0,0,1
c5_13um_1_003_f5_r0_c3.jpg,27,8,2,0,0
c5_13um_2_003_f5_r1_c3.jpg,28,7,0,0,1
c5_13um_1_004_f5_r3_c1.jpg,70,9,0,1,1
c5_13um_1_005_f5_r0_c3.jpg,22,8,3,0,0
c5_13um_2_003_f5_r4_c3.jpg,18,10,0,0,0
c5_13um_1_002_f5_r4_c4.jpg,7,3,0,3,0
c5_13um_1_004_f5_r0_c2.jpg,28,8,0,1,0
c5_13um_2_005_f5_r1_c3.jpg,6,8,0,0,1
c5_13um_1_f5_r1_c1.jpg,16,2,0,0,0
c5_13um_2_003_f5_r1_c0.jpg,13,6,0,2,0
c5_13um_1_f5_r0_c0.jpg,9,1,0,0,0
c5_13um_2_003_f5_r1_c2.jpg,34,16,0,0,0
c5_13um_2_f5_r3_c4.jpg,17,11,1,0,1
c5_13um_1_005_f5_r1_c4.jpg,4,3,1,0,0
c5_13um_1_002_f5_r2_c4.jpg,40,7,1,0,0
c5_13um_2_004_f5_r1_c0.jpg,7,9,1,2,0
c5_13um_2_f5_r0_c2.jpg,51,14,0,0,1
c5_13um_2_004_f5_r1_c4.jpg,17,5,0,1,1
c5_13um_1_004_f5_r4_c3.jpg,21,8,0,0,0
c5_13um_2_f5_r1_c1.jpg,33,10,0,1,0
c5_13um_2_004_f5_r0_c1.jpg,14,6,0,1,1
c5_13um_1_002_f5_r1_c2.jpg,39,5,0,0,0
c5_13um_1_f5_r0_c2.jpg,29,4,0,0,1
c5_13um_2_003_f5_r0_c1.jpg,15,10,0,0,0
c5_13um_2_f5_r2_c2.jpg,29,12,1,0,2
c5_13um_2_005_f5_r1_c2.jpg,2,4,0,1,0
c5_13um_2_003_f5_r2_c4.jpg,10,8,1,0,0
c5_ctrl_1_003_f5_r0_c3.jpg,26,6,0,0,0
c5_13um_2_002_f5_r3_c2.jpg,38,11,1,0,0
c5_13um_2_f5_r4_c3.jpg,37,11,0,0,1
c5_13um_1_004_f5_r1_c0.jpg,40,13,1,2,0
c5_13um_2_003_f5_r0_c3.jpg,26,7,0,0,1
c5_ctrl_1_003_f5_r0_c0.jpg,25,6,0,0,1
c5_13um_2_005_f5_r2_c1.jpg,13,9,1,1,0
c5_ctrl_1_003_f5_r2_c0.jpg,61,9,0,2,2
c5_13um_2_002_f5_r0_c0.jpg,22,12,0,0,2
c6_2.5um_1_004_f5_r3_c1.jpg,19,10,0,3,1
c6_2.5um_2_002_f5_r2_c4.jpg,76,11,0,4,1
c6_2.5um_1_f5_r1_c1.jpg,15,6,0,0,1
c5_ctrl_2_f5_r0_c2.jpg,7,3,0,5,0
c6_4um_2_002_f5_r0_c1.jpg,27,10,0,0,0
c6_5um_1_003_f5_r0_c2.jpg,7,4,0,0,1
c6_4um_1_006_f5_r1_c3.jpg,37,6,0,5,1
c5_ctrl_2_005_f5_r0_c4.jpg,8,3,0,0,0
c6_4um_2_003_f5_r0_c0.jpg,36,8,0,1,0
c5_ctrl_2_003_f5_r0_c1.jpg,29,3,0,15,0
c6_4um_1_f5_r1_c2.jpg,32,4,0,1,1
c6_4um_1_004_f5_r3_c1.jpg,13,4,0,1,1
c6_4um_1_007_f5_r4_c4.jpg,0,1,1,3,2
c6_4um_2_006_f5_r2_c0.jpg,2,2,1,4,2
c6_4um_1_002_f5_r3_c4.jpg,1,0,0,0,0
c6_2.5um_1_005_f5_r3_c2.jpg,23,5,1,4,0
c6_2.5um_2_004_f5_r0_c3.jpg,75,6,2,5,0
c5_ctrl_2_004_f5_r1_c2.jpg,21,5,0,2,0
c5_ctrl_2_003_f5_r2_c3.jpg,44,6,0,1,0
c6_4um_1_002_f5_r4_c2.jpg,0,0,0,3,1
c5_ctrl_1_f5_r4_c3.jpg,40,5,1,0,0
c5_ctrl_1_007_f5_r4_c4.jpg,2,1,0,0,2
c6_2.5um_1_007_f5_r3_c2.jpg,26,5,0,3,0
c6_5um_2_f5_r1_c3.jpg,5,4,0,0,1
c6_5um_2_006_f5_r0_c2.jpg,36,16,2,0,1
c6_5um_1_006_f5_r4_c4.jpg,9,9,0,0,1
c5_ctrl_1_007_f5_r3_c1.jpg,29,3,0,2,0
c6_5um_1_002_f5_r0_c4.jpg,12,4,0,0,0
c6_2.5um_2_006_f5_r2_c2.jpg,30,7,0,7,0
c6_4um_1_002_f5_r1_c2.jpg,27,4,0,4,1
c6_2.5um_1_006_f5_r4_c3.jpg,25,3,0,0,0
c5_ctrl_2_002_f5_r0_c2.jpg,18,3,0,1,0
c5_ctrl_1_006_f5_r1_c3.jpg,4,3,0,0,0
c6_4um_2_f5_r3_c0.jpg,1,0,0,0,0
c6_4um_1_006_f5_r3_c0.jpg,2,1,0,1,1
c6_ctrl_1_002_f5_r0_c1.jpg,10,1,0,0,0
c5_ctrl_2_f5_r3_c3.jpg,0,0,0,0,0
c6_5um_2_006_f5_r0_c4.jpg,12,7,0,1,0
c5_ctrl_1_005_f5_r4_c3.jpg,11,3,0,0,0
c6_5um_2_005_f5_r0_c4.jpg,46,14,0,0,1
c6_5um_2_002_f5_r0_c0.jpg,3,6,0,0,0
c6_4um_2_002_f5_r1_c0.jpg,5,3,0,0,0
c6_5um_1_f5_r3_c1.jpg,9,4,0,1,1
c6_2.5um_2_002_f5_r1_c0.jpg,26,3,0,4,0
c6_2.5um_1_006_f5_r3_c3.jpg,56,9,0,0,0
c6_4um_1_003_f5_r2_c2.jpg,19,3,1,7,0
c6_4um_2_006_f5_r1_c0.jpg,5,3,1,0,2
c6_5um_2_004_f5_r4_c1.jpg,1,0,0,8,1
c6_2.5um_2_003_f5_r2_c2.jpg,21,2,0,2,0
c6_5um_2_005_f5_r1_c3.jpg,34,12,0,1,0
c6_4um_1_005_f5_r3_c1.jpg,8,1,0,3,1
c5_ctrl_1_008_f5_r1_c0.jpg,25,5,0,1,0
c6_4um_1_f5_r2_c2.jpg,10,2,0,0,1
c6_5um_2_004_f5_r0_c3.jpg,32,8,0,1,1
c6_2.5um_1_f5_r1_c0.jpg,45,12,0,0,0
c5_ctrl_2_005_f5_r1_c1.jpg,59,16,0,0,0
c6_4um_2_002_f5_r1_c2.jpg,10,3,0,0,0
c6_2.5um_2_f5_r0_c1.jpg,23,3,0,8,1
c6_5um_1_003_f5_r2_c2.jpg,0,1,0,1,0
c6_4um_1_003_f5_r0_c2.jpg,20,5,0,6,0
c6_2.5um_2_004_f5_r3_c2.jpg,79,7,0,4,0
c6_5um_1_002_f5_r0_c0.jpg,32,14,0,0,1
c5_ctrl_1_004_f5_r4_c4.jpg,8,3,0,2,1
c6_2.5um_2_004_f5_r1_c1.jpg,26,3,1,0,0
c6_5um_2_005_f5_r2_c2.jpg,20,1,0,16,0
c6_2.5um_2_005_f5_r1_c3.jpg,97,9,0,0,1
c6_4um_2_004_f5_r2_c1.jpg,5,2,0,1,0
c5_ctrl_1_f5_r0_c3.jpg,22,2,0,0,0
c6_4um_1_004_f5_r4_c3.jpg,19,6,3,6,0
c6_4um_1_005_f5_r4_c4.jpg,12,2,0,0,3
c5_ctrl_1_005_f5_r0_c1.jpg,14,4,0,0,0
c6_2.5um_1_006_f5_r2_c1.jpg,33,6,0,1,0
c5_ctrl_2_f5_r0_c1.jpg,19,3,0,1,0
c6_2.5um_1_006_f5_r3_c2.jpg,27,2,0,2,0
c6_2.5um_2_004_f5_r3_c4.jpg,73,5,0,6,0
c5_ctrl_1_007_f5_r4_c0.jpg,52,4,0,4,1
c5_ctrl_2_005_f5_r2_c1.jpg,33,12,0,0,0
c5_ctrl_1_007_f5_r1_c4.jpg,11,4,0,2,0
c6_2.5um_2_005_f5_r3_c0.jpg,3,0,0,0,0
c6_2.5um_2_006_f5_r0_c0.jpg,0,0,0,0,1
c6_4um_2_004_f5_r0_c1.jpg,3,2,0,2,1
c6_2.5um_2_003_f5_r0_c4.jpg,22,4,0,11,0
c6_5um_2_f5_r0_c3.jpg,9,5,1,0,0
c6_5um_1_005_f5_r1_c0.jpg,5,3,0,1,1
c6_2.5um_2_004_f5_r2_c4.jpg,49,5,1,1,0
c6_ctrl_1_003_f5_r3_c0.jpg,6,1,0,0,0
c6_4um_1_002_f5_r4_c0.jpg,1,0,0,2,0
c6_ctrl_1_003_f5_r1_c0.jpg,23,2,0,27,0
c6_ctrl_1_002_f5_r1_c4.jpg,18,1,0,12,0
c6_4um_1_007_f5_r0_c4.jpg,34,8,0,1,0
c6_4um_2_005_f5_r1_c3.jpg,16,10,0,0,1
c6_2.5um_2_004_f5_r1_c0.jpg,0,0,0,21,0
c6_5um_2_005_f5_r3_c0.jpg,0,0,0,3,0
c5_ctrl_1_006_f5_r3_c4.jpg,6,5,1,0,0
c6_4um_1_004_f5_r2_c0.jpg,2,1,0,0,0
c5_ctrl_1_003_f5_r4_c2.jpg,20,11,4,0,1
c6_2.5um_2_005_f5_r3_c4.jpg,30,4,0,2,1
c5_ctrl_2_004_f5_r3_c4.jpg,17,9,1,0,1
c6_4um_2_003_f5_r0_c2.jpg,10,2,0,1,0
c6_5um_1_006_f5_r0_c1.jpg,8,3,0,1,0
c6_5um_2_004_f5_r1_c2.jpg,29,6,0,0,1
c6_5um_1_002_f5_r0_c2.jpg,42,8,0,4,1
c5_ctrl_1_004_f5_r2_c4.jpg,22,9,0,5,1
c6_5um_2_004_f5_r0_c2.jpg,42,5,0,2,0
c6_2.5um_2_004_f5_r4_c1.jpg,10,2,1,9,0
c6_2.5um_2_006_f5_r1_c0.jpg,0,0,0,0,0
c6_4um_2_004_f5_r2_c0.jpg,5,3,0,5,0
c6_2.5um_2_003_f5_r1_c3.jpg,33,3,0,5,0
c6_2.5um_1_003_f5_r0_c2.jpg,57,12,0,8,0
c6_2.5um_2_f5_r4_c4.jpg,50,3,1,0,0
c6_2.5um_2_f5_r1_c3.jpg,54,6,0,3,0
c6_5um_1_005_f5_r3_c4.jpg,7,2,0,0,0
c5_ctrl_1_008_f5_r4_c1.jpg,28,3,0,16,0
c5_ctrl_2_f5_r3_c4.jpg,0,0,0,0,0
c6_2.5um_2_003_f5_r0_c1.jpg,35,4,0,9,1
c5_ctrl_2_003_f5_r3_c1.jpg,5,1,0,0,0
c5_ctrl_1_f5_r2_c3.jpg,42,6,0,0,0
c5_ctrl_2_002_f5_r2_c3.jpg,0,0,0,6,0
c6_2.5um_1_006_f5_r4_c4.jpg,38,8,0,1,2
c5_ctrl_1_f5_r1_c2.jpg,41,3,0,0,0
c6_5um_1_005_f5_r3_c3.jpg,1,2,0,0,0
c6_2.5um_1_003_f5_r4_c3.jpg,33,7,0,21,0
c6_5um_2_002_f5_r1_c1.jpg,4,3,0,4,0
c6_2.5um_1_006_f5_r3_c1.jpg,23,5,0,0,0
c6_5um_1_006_f5_r1_c2.jpg,28,11,1,0,0
c6_4um_1_003_f5_r3_c1.jpg,8,1,0,3,1
c5_ctrl_2_005_f5_r2_c4.jpg,37,6,0,0,1
c6_4um_1_004_f5_r0_c1.jpg,31,6,0,0,0
c6_5um_2_004_f5_r0_c1.jpg,19,2,0,0,0
